Parceiro Id;Parceiro Nome;Nº do Pedido;NF;Valor da NF;Data Faturamento;Fluxo;Status;SKU;Descrição do item;NFD;Categoria;Quantidade unitária;Valor unitário;Subtotal;Data Coleta;Data de Recebimento da Coleta
175964;SAFARI;tAA485614;016803381;330,82;18/03/2026;Reversa;boleto faturado;967021;Sapateira Madeira Maciça 3 Gavetas Topázio;16671186;Móveis para Quarto / Sapateiras para Quarto;1.000000;84,70;84,70;16/03/2026;
175964;SAFARI;tAA485614;016803381;330,82;18/03/2026;Reversa;boleto faturado;810013;Balcão para Cozinha 3 Gavetas sem Tampo Iluminata;16736462;Móveis para Cozinha / Balcões para Cozinha;1.000000;24,80;24,80;12/03/2026;
175964;SAFARI;tAA485614;016803381;330,82;18/03/2026;Reversa;boleto faturado;837562;Escorregador Infantil para Beliche Teen Play Casatema MadeiraOriginals;16680717;Móveis para Quarto / Acessórios para Quarto;1.000000;44,83;44,83;11/03/2026;
175964;SAFARI;tAA485602;016803376;786,38;18/03/2026;Reversa;boleto faturado;214245;Porta de Aço Postigo 215x85cm com Grade Quadrada Minas Sul Mgm Abertura Direita;16767284;Portas;1.000000;45,64;45,64;17/03/2026;
175964;SAFARI;tAA485602;016803376;786,38;18/03/2026;Reversa;boleto faturado;695845;Sofá Cama Retrátil e Reclinável 3 Lugares 220cm Veludo com Molas Palmeira CabeCasa MadeiraOriginals;16765419;Móveis para Sala de Estar / Sofás / Sofá Cama;1.000000;302,19;302,19;15/03/2026;
175964;SAFARI;tAA485602;016803376;786,38;18/03/2026;Reversa;boleto faturado;904994;Guarda Roupa Casal Modulado para Box 138cm 4 Portas de Bater 2 Portas de Correr 5 Gavetas Florença;16691422;Móveis para Quarto / Guarda-Roupas;1.000000;101,31;101,31;12/03/2026;
175964;SAFARI;tAA485602;016803376;786,38;18/03/2026;Reversa;boleto faturado;980099;Guardaroupa de Canto Modulado 7 Portas Paris;16679440;Móveis para Quarto / Guarda-Roupas;1.000000;90,18;90,18;11/03/2026;
175964;SAFARI;tAA485602;016803376;786,38;18/03/2026;Reversa;boleto faturado;949294;Sofá de Canto Luna Orgânico 265cm para Sala de Estar;16486722;Móveis para Sala de Estar / Sofás / Sofá de Canto;1.000000;247,06;247,06;11/03/2026;
175964;SAFARI;tAA485592;016803375;559,74;18/03/2026;Reversa;boleto faturado;454508;Motobomba Auto Escorvante com Pré Filtro Power Silence 13 CV Ouro Fino;16744833;Ferramentas / Bomba de Água;1.000000;151,11;151,11;15/03/2026;
175964;SAFARI;tAA485592;016803375;559,74;18/03/2026;Reversa;boleto faturado;976443;Cama Box Conjugada Solteiro com Auxiliar Colchões Sensor Yescasa;16709402;Móveis para Quarto / Camas Box / Cama Box Casal;1.000000;81,75;81,75;13/03/2026;
175964;SAFARI;tAA485592;016803375;559,74;18/03/2026;Reversa;boleto faturado;880349;Guardaroupa Casal 3 Portas de Correr Lisas Samambaia CabeCasa MadeiraOriginals;16710437;Móveis para Quarto / Guarda-Roupas;1.000000;194,40;194,40;12/03/2026;
175964;SAFARI;tAA485592;016803375;559,74;18/03/2026;Reversa;boleto faturado;685646;Porta de Aço Laminada Mista Horizontal 215x65cm Minas Sul Mgm Abertura Direita;16709185;Portas;1.000000;35,48;35,48;11/03/2026;
175964;SAFARI;tAA485592;016803375;559,74;18/03/2026;Reversa;boleto faturado;866289;Porta Lambril de Alumínio 210 x 90cm com Friso e Visor Linha Veneza  Abertura Direita;16585177;Portas;1.000000;97,00;97,00;11/03/2026;
175964;SAFARI;tAA485608;016803379;587,06;18/03/2026;Reversa;boleto faturado;865995;Porta Lambril de Alumínio Direita 210 X 80cm com Friso e Visor Linha Veneza Esquadrias Bergamo;16736306;Portas;1.000000;89,12;89,12;15/03/2026;
175964;SAFARI;tAA485608;016803379;587,06;18/03/2026;Reversa;boleto faturado;890284;Guardaroupa Casal Ripado com Espelhos 2 Portas e 4 Gavetas Suburban Gold Espresso Móveis;16676172;Móveis para Quarto / Guarda-Roupas;1.000000;75,12;75,12;11/03/2026;
175964;SAFARI;tAA485608;016803379;587,06;18/03/2026;Reversa;boleto faturado;865561;Rack para TV até 75 Polegadas 3 Portas 218cm Fita de LED Cronos CabeCasa MadeiraOriginals;16680984;Móveis para Sala de Estar / Racks / Rack para Sala de Estar;1.000000;68,40;68,40;11/03/2026;
175964;SAFARI;tAA485608;016803379;587,06;18/03/2026;Reversa;boleto faturado;179071;Cama Casal em MDP 193cm x 144cm Mônaco;16671568;Móveis para Quarto / Camas;1.000000;26,66;26,66;11/03/2026;
175964;SAFARI;tAA485608;016803379;587,06;18/03/2026;Reversa;boleto faturado;737083513;Sofá Cama Retrátil e Reclinável 200cm Colibri CabeCasa MadeiraOriginals;16554469;Móveis para Sala de Estar / Sofás / Sofá Cama;1.000000;237,12;237,12;11/03/2026;
175964;SAFARI;tAA485608;016803379;587,06;18/03/2026;Reversa;boleto faturado;865995;Porta Lambril de Alumínio Direita 210 X 80cm com Friso e Visor Linha Veneza Esquadrias Bergamo;16691407;Portas;1.000000;90,64;90,64;11/03/2026;
175964;SAFARI;tAA485570;016803373;216,31;18/03/2026;Reversa;boleto faturado;580321609;Estante Alta para Livros com 2 Portas Industrial;16736232;Móveis para Sala de Estar / Estantes / Estante para Livros;1.000000;33,79;33,79;17/03/2026;
175964;SAFARI;tAA485570;016803373;216,31;18/03/2026;Reversa;boleto faturado;889586;Mesa de Cabeceira 2 Gavetas sem Pés Doble;16700862;Móveis para Quarto / Mesas de Cabeceira;1.000000;14,52;14,52;17/03/2026;
175964;SAFARI;tAA485570;016803373;216,31;18/03/2026;Reversa;boleto faturado;846403;Cômoda 2 Portas 5 Gavetas com Cabideiro e Pés Chicago;16626048;Móveis para Quarto / Cômodas para Quartos;1.000000;51,76;51,76;15/03/2026;
175964;SAFARI;tAA485570;016803373;216,31;18/03/2026;Reversa;boleto faturado;847261;Conjunto Mesa com 6 Cadeiras Tampo de Granito Topázio Sara Yescasa;16720634;Móveis para Sala de Jantar / Conjuntos Sala de Jantar;1.000000;57,60;57,60;13/03/2026;
175964;SAFARI;tAA485570;016803373;216,31;18/03/2026;Reversa;boleto faturado;481359727;Cama Solteiro em Madeira Maciça Nordik;16671899;Móveis para Quarto / Camas;1.000000;58,64;58,64;12/03/2026;
175964;SAFARI;tAA485606;016803378;127,36;18/03/2026;Reversa;boleto faturado;242019483;Kit 4 Cadeiras para Sala de Jantar Napoli;16745540;Móveis para Sala de Jantar / Cadeiras para Sala de Jantar;1.000000;26,69;26,69;13/03/2026;
175964;SAFARI;tAA485606;016803378;127,36;18/03/2026;Reversa;boleto faturado;330055879;Kit 4 Cadeiras Tubular 89x37x42 Cm Ane B;16720238;Móveis para Sala de Jantar / Cadeiras para Sala de Jantar;1.000000;30,40;30,40;13/03/2026;
175964;SAFARI;tAA485606;016803378;127,36;18/03/2026;Reversa;boleto faturado;704661;Porta de Aço Laminada 215x65cm Minas Sul Mgm Abertura Esquerda;16672147;Portas;1.000000;29,15;29,15;11/03/2026;
175964;SAFARI;tAA485606;016803378;127,36;18/03/2026;Reversa;boleto faturado;872442;Armário Multiuso Vaticano 2 Portas;16671458;Móveis para Área de Serviço / Armários Multiuso;1.000000;10,72;10,72;11/03/2026;
175964;SAFARI;tAA485606;016803378;127,36;18/03/2026;Reversa;boleto faturado;890821;Guardaroupa Infantil 3 Portas e 2 Gavetas Amy Espresso Móveis;16701257;Móveis para Quarto / Guarda-Roupas;1.000000;30,40;30,40;11/03/2026;
175964;SAFARI;tAA485564;016803372;208,77;18/03/2026;Reversa;boleto faturado;949263;Tapete Orgânico Rock Antiderrapante 140x200cm para Quarto e Sala Traverse São João;16755652;Decoração / Tapetes / Tapetes para Sala;1.000000;44,24;44,24;17/03/2026;
175964;SAFARI;tAA485564;016803372;208,77;18/03/2026;Reversa;boleto faturado;976364;Cabeceira Ripada Maracá Queen com 1 Mesa de Cabeceira Curva Buriti;16744731;Móveis para Quarto / Cabeceiras;1.000000;59,53;59,53;17/03/2026;
175964;SAFARI;tAA485564;016803372;208,77;18/03/2026;Reversa;boleto faturado;961509;Saboneteira N City 13cm X 11cm X 45cm;16759857;Utilidades Domésticas / Utensílios para Banheiro / Saboneteiras;2.000000;10,49;20,97;17/03/2026;
175964;SAFARI;tAA485564;016803372;208,77;18/03/2026;Reversa;boleto faturado;890206;Espelho Emoldurado Gringa P 84x64cm Orgânico;16731396;Decoração / Espelhos Decorativos;1.000000;28,03;28,03;17/03/2026;
175964;SAFARI;tAA485564;016803372;208,77;18/03/2026;Reversa;boleto faturado;841693;Kit 2 Banquetas Madeira Maciça Couro Sintético Barcelona;16710549;Móveis para Cozinha / Banquetas para Cozinha;1.000000;56,00;56,00;16/03/2026;
176155;ORC;tAA485604;016803377;265,89;18/03/2026;Reversa;boleto faturado;324627334;Módulo Mesa de Cabeceira Alta 1 Porta 2 Gavetas Viena YesCasa;16709404;Móveis para Quarto / Mesas de Cabeceira;1.000000;29,50;29,50;17/03/2026;
176155;ORC;tAA485604;016803377;265,89;18/03/2026;Reversa;boleto faturado;341970263;Armário Guardaroupa de Canto com 1 Porta Viena YesCasa;16709404;Móveis para Quarto / Guarda-Roupas;1.000000;43,18;43,18;17/03/2026;
176155;ORC;tAA485604;016803377;265,89;18/03/2026;Reversa;boleto faturado;889191;Guardaroupa Casal com Espelho 6 Portas 2 Gavetas Estrela Premium;16729706;Móveis para Quarto / Guarda-Roupas;1.000000;43,65;43,65;16/03/2026;
176155;ORC;tAA485604;016803377;265,89;18/03/2026;Reversa;boleto faturado;885371;GuardaRoupa Casal 6 Portas 2 Gavetas França;16660237;Móveis para Quarto / Guarda-Roupas;1.000000;52,50;52,50;12/03/2026;
176155;ORC;tAA485604;016803377;265,89;18/03/2026;Reversa;boleto faturado;999916;Guardaroupa 4 Portas 2 Gavetas 100 MDF 168cm X 230cm Nobre;16719154;Móveis para Quarto / Guarda-Roupas;1.000000;97,06;97,06;11/03/2026;
176164;OUTLET D TUDO;tAA485562;016803371;172,39;18/03/2026;Reversa;boleto faturado;863649;Porta Pivotante de Alumínio 210 X 100cm com Puxador Veneza Esquadrias Bergamo Abertura Esquerda;16656108;Portas;1.000000;172,39;172,39;16/03/2026;
175964;SAFARI;tAA485622;016803385;547,99;18/03/2026;Reversa;boleto faturado;851678;Conjunto Sala de Jantar Mesa Tampo MDFVidro com 6 Cadeiras Milena;16745568;Móveis para Sala de Jantar / Conjuntos Sala de Jantar;1.000000;229,89;229,89;17/03/2026;
175964;SAFARI;tAA485622;016803385;547,99;18/03/2026;Reversa;boleto faturado;883301;Kit 2 Mesas de Cabeceira Suspensa 1 Gaveta Superior;16743676;Móveis para Quarto / Mesas de Cabeceira;2.000000;15,20;30,40;17/03/2026;
175964;SAFARI;tAA485622;016803385;547,99;18/03/2026;Reversa;boleto faturado;701997;Cama Queen 160cm Classic;16717806;Móveis para Quarto / Camas;1.000000;184,00;184,00;13/03/2026;
175964;SAFARI;tAA485622;016803385;547,99;18/03/2026;Reversa;boleto faturado;847266;Conjunto Mesa com 4 Cadeiras Tampo de Granito Topázio Sara Yescasa;16744503;Móveis para Sala de Jantar / Conjuntos Sala de Jantar;1.000000;52,70;52,70;13/03/2026;
175964;SAFARI;tAA485622;016803385;547,99;18/03/2026;Reversa;boleto faturado;896394;Armário para Banheiro Suspenso Ripy 80cm;16682485;Móveis para Banheiro / Armários para Banheiro;1.000000;51,00;51,00;11/03/2026;
175964;SAFARI;tAA485579;016803374;297,92;18/03/2026;Reversa;boleto faturado;826988;Luminária Plafon 25cm 1 Luz Clean CL725PBN Bronzearte;16755381;Iluminação / Iluminação de Teto / Plafons;1.000000;2,66;2,66;16/03/2026;
175964;SAFARI;tAA485579;016803374;297,92;18/03/2026;Reversa;boleto faturado;845491;Guarda Roupa Solteiro MDF 4 Portas 3 Gavetas Paris Plus;16749815;Móveis para Quarto / Guarda-Roupas;1.000000;123,12;123,12;16/03/2026;
175964;SAFARI;tAA485579;016803374;297,92;18/03/2026;Reversa;boleto faturado;704672;Porta de Aço Laminada 215x85cm Minas Sul Mgm Abertura Direita;16719925;Portas;1.000000;38,40;38,40;16/03/2026;
175964;SAFARI;tAA485579;016803374;297,92;18/03/2026;Reversa;boleto faturado;852939;Escrivaninha Mesa Escritório Pinus Ananda 3 Gavetas 150cm CabeCasa MadeiraOriginals OffWhite E Mel;16720638;Móveis para Escritório / Escrivaninhas para Escritório;1.000000;76,14;76,14;16/03/2026;
175964;SAFARI;tAA485579;016803374;297,92;18/03/2026;Reversa;boleto faturado;985680986;Escrivaninha Mesa Escritório 80cm Madeira Maciça Tampo com Vidro Elegance Cinamomo E Off White;16718563;Móveis para Escritório / Escrivaninhas para Escritório;1.000000;57,60;57,60;15/03/2026;
175964;SAFARI;tAA485550;016803370;310,96;18/03/2026;Reversa;boleto faturado;185018488;Conjunto Canto Alemão com Baú Mesa 120x778cm Tampo com Vidro e 2 Cadeiras Milão;16710109;Móveis para Sala de Jantar / Conjuntos Sala de Jantar;1.000000;132,70;132,70;16/03/2026;
175964;SAFARI;tAA485550;016803370;310,96;18/03/2026;Reversa;boleto faturado;524617;Cadeira Eames Base de Madeira;16743516;Móveis para Sala de Jantar / Cadeiras para Sala de Jantar;2.000000;7,12;14,24;16/03/2026;
175964;SAFARI;tAA485550;016803370;310,96;18/03/2026;Reversa;boleto faturado;658326;Porta de Madeira Balcão Pantográfica 213x120cm com Batente de 94cm Ewk 486 Rondosul Ambos os Lados;16765076;Portas;1.000000;106,67;106,66;16/03/2026;
175964;SAFARI;tAA485550;016803370;310,96;18/03/2026;Reversa;boleto faturado;820760;Mesa de Jantar 4 Lugares Quadrada Tampo MDF Celebrare;16743629;Móveis para Sala de Jantar / Mesas para Sala de Jantar;1.000000;30,00;30,00;13/03/2026;
175964;SAFARI;tAA485550;016803370;310,96;18/03/2026;Reversa;boleto faturado;661357;Cabeceira Casal Estofada Uvaia CabeCasa MadeiraOriginals;16701419;Móveis para Quarto / Cabeceiras;1.000000;27,36;27,36;11/03/2026;
176155;ORC;tAA485545;016803369;497,79;18/03/2026;Reversa;boleto faturado;792755441;Módulo Aéreo 2 Portas 68x90cm Viena YesCasa;16709404;Móveis para Quarto / Guarda-Roupas;1.000000;16,76;16,76;17/03/2026;
176155;ORC;tAA485545;016803369;497,79;18/03/2026;Reversa;boleto faturado;40855;Banheira Hidromassagem Dupla 170x110x40cm 220V Gold Line Ouro Fino;16692187;Banheiras de Hidromassagem;1.000000;208,33;208,33;16/03/2026;
176155;ORC;tAA485545;016803369;497,79;18/03/2026;Reversa;boleto faturado;878959;Colchão Casal Ultra Firm CabeCasa MadeiraOriginals;16638763;Móveis para Quarto / Colchões / Colchões de Casal;1.000000;135,37;135,37;12/03/2026;
176155;ORC;tAA485545;016803369;497,79;18/03/2026;Reversa;boleto faturado;508116132;Acabamento Moldura para forro de PVC Belplast  Caixa com 12 metros  barras de 3m;16744764;Forros / Forro de PVC;48.000000;0,88;42,08;12/03/2026;
176155;ORC;tAA485545;016803369;497,79;18/03/2026;Reversa;boleto faturado;890284;Guardaroupa Casal Ripado com Espelhos 2 Portas e 4 Gavetas Suburban Gold Espresso Móveis;16677628;Móveis para Quarto / Guarda-Roupas;1.000000;95,25;95,25;11/03/2026;
175964;SAFARI;tAA485543;016803368;551,02;18/03/2026;Reversa;boleto faturado;917419;Ponte Modular 80cm com 2 Portas Jade CabeCasa MadeiraOriginals;16751712;Móveis para Quarto / Guarda-Roupas;4.000000;29,92;119,67;17/03/2026;
175964;SAFARI;tAA485543;016803368;551,02;18/03/2026;Reversa;boleto faturado;938335;Gaveteiro Arquivo Escritório 4 Gavetas Pasta Suspensa;16743518;Móveis para Escritório / Gaveteiros;1.000000;44,69;44,69;16/03/2026;
175964;SAFARI;tAA485543;016803368;551,02;18/03/2026;Reversa;boleto faturado;860696;Conjunto de Jantar Mesa 140x75cm Tampo de Vidro Incolor com 6 Cadeiras Sara Yescasa;16731426;Móveis para Sala de Jantar / Conjuntos Sala de Jantar;1.000000;74,66;74,66;15/03/2026;
175964;SAFARI;tAA485543;016803368;551,02;18/03/2026;Reversa;boleto faturado;704658;Porta de Aço Laminada 215x75cm Minas Sul Mgm Abertura Direita;16710511;Portas;1.000000;32,00;32,00;15/03/2026;
175964;SAFARI;tAA485543;016803368;551,02;18/03/2026;Reversa;boleto faturado;867276;Conjunto de Sofás Chesterfield Duque Yescasa;16682448;Móveis para Sala de Estar / Sofás / Conjunto de Sofás;1.000000;280,00;280,00;12/03/2026;
176274;MOV CAMILO;tAA485537;016803365;708,11;18/03/2026;Reversa;boleto faturado;890284;Guardaroupa Casal Ripado com Espelhos 2 Portas e 4 Gavetas Suburban Gold Espresso Móveis;16720132;Móveis para Quarto / Guarda-Roupas;1.000000;180,00;180,00;13/03/2026;
176274;MOV CAMILO;tAA485537;016803365;708,11;18/03/2026;Reversa;boleto faturado;931972;Armário Locker Guarda Volume Aço Light 16 Portas 138x1795cm;16661003;Móveis para Comércio / Armário Locker Guarda-Volume;1.000000;250,00;250,00;13/03/2026;
176274;MOV CAMILO;tAA485537;016803365;708,11;18/03/2026;Reversa;boleto faturado;819055;Cama Casal Reali;16710486;Móveis para Quarto / Camas;1.000000;93,75;93,75;12/03/2026;
176274;MOV CAMILO;tAA485537;016803365;708,11;18/03/2026;Reversa;boleto faturado;932642;Escrivaninha em L ou Reta Oring 6 Gavetas 230cm CabeCasa MadeiraOriginals Branco;16680990;Móveis para Escritório / Escrivaninhas para Escritório;1.000000;141,00;141,00;12/03/2026;
176274;MOV CAMILO;tAA485537;016803365;708,11;18/03/2026;Reversa;boleto faturado;880056;Armário Espelheira para Banheiro Cecília com 3 Portas e 1 Nicho;16700413;Móveis para Banheiro / Espelheiras;1.000000;43,36;43,36;11/03/2026;
176226;TOPA TUDO MOVEIS;tAA485535;016803364;27,60;18/03/2026;Reversa;boleto faturado;791549608;VOL1 PORTA PH4001PTE FREIJO FF;16767118;volumes - paga;1.000000;27,60;27,60;14/03/2026;
176278;LOGME CWB;tAA485541;016803367;106,90;18/03/2026;Reversa;boleto faturado;731594;Guarda Roupa 4 Portas 2 Gavetas Logan;16745394;Móveis para Quarto / Guarda-Roupas;1.000000;93,49;93,49;13/03/2026;
176278;LOGME CWB;tAA485541;016803367;106,90;18/03/2026;Reversa;boleto faturado;867235;Tampo para Balcão Emilly 120cm Espresso Móveis;16752863;Móveis para Cozinha / Tampos para Cozinha;1.000000;13,41;13,41;13/03/2026;
176154;E S L KOSLYK;tAA485527;000388152;377,51;18/03/2026;Reversa;boleto faturado;898161;Conjunto Sala de Jantar Mesa Donna com 4 Cadeiras Lady em Madeira Maciça;385924;Móveis para Sala de Jantar / Conjuntos Sala de Jantar;1.000000;310,44;310,44;12/03/2026;
176154;E S L KOSLYK;tAA485527;000388152;377,51;18/03/2026;Reversa;boleto faturado;915536;Cômoda 11160cm 8 Gavetas 100 Mdf Lantana Espresso Móveis;381650;Móveis para Quarto / Cômodas para Quartos;1.000000;67,07;67,07;12/03/2026;
175964;SAFARI;tAA485531;016803363;301,69;18/03/2026;Reversa;boleto faturado;729330;Closet Casal Modulado com 3 Cabideiros 1 Porta 2 Gavetas Branco Velluto Titan;16736326;Móveis para Quarto / Módulos para Closets;1.000000;62,12;62,12;17/03/2026;
175964;SAFARI;tAA485531;016803363;301,69;18/03/2026;Reversa;boleto faturado;896580;Módulo Nicho Triplo Modulado Hera CabeCasa MadeiraOriginals;16743679;Móveis para Quarto / Módulos para Closets;1.000000;39,44;39,44;15/03/2026;
175964;SAFARI;tAA485531;016803363;301,69;18/03/2026;Reversa;boleto faturado;913566;Cadeira Infantil Sofia Madeira Maciça e MDF;16685065;Móveis para Sala de Jantar / Cadeiras para Sala de Jantar;1.000000;7,19;7,19;11/03/2026;
175964;SAFARI;tAA485531;016803363;301,69;18/03/2026;Reversa;boleto faturado;910396;Conjunto Quarto de Bebê Berço 2 em 1 Guardaroupa e Cômoda Sophia Espresso Móveis;16577884;Móveis para Quarto de Bebê / Quarto de Bebê Completo;1.000000;144,00;144,00;11/03/2026;
175964;SAFARI;tAA485531;016803363;301,69;18/03/2026;Reversa;boleto faturado;855313;Painel Ripado para Tv até 75 Polegadas 183cmx1855cm com Led Impressão 3d Ripada Liverpool Yescasa;16700411;Móveis para Sala de Estar / Painéis;1.000000;48,94;48,94;11/03/2026;
176154;E S L KOSLYK;tAA485525;016803361;555,92;18/03/2026;Reversa;boleto faturado;890280;Guardaroupa Casal Ripado com Espelhos 2 Portas e 4 Gavetas Suburban Gold Espresso Móveis;16736496;Móveis para Quarto / Guarda-Roupas;1.000000;172,63;172,63;12/03/2026;
176154;E S L KOSLYK;tAA485525;016803361;555,92;18/03/2026;Reversa;boleto faturado;837212;Cama Montessoriana Casal com Grade Giulia Casatema MadeiraOriginals;16680274;Móveis para Quarto Infantil / Camas Infantis;1.000000;131,45;131,45;12/03/2026;
176154;E S L KOSLYK;tAA485525;016803361;555,92;18/03/2026;Reversa;boleto faturado;884373;Cômoda 4 Gavetas em Mdp 89x92cm Carla;16718175;Móveis para Quarto / Cômodas para Quartos;1.000000;37,19;37,19;12/03/2026;
176154;E S L KOSLYK;tAA485525;016803361;555,92;18/03/2026;Reversa;boleto faturado;865926;Porta Lambril de Alumínio 210 x 90cm com Friso Linha Veneza Esquadrias Bergamo Abertura Esquerda;16720621;Portas;1.000000;166,66;166,66;12/03/2026;
176154;E S L KOSLYK;tAA485525;016803361;555,92;18/03/2026;Reversa;boleto faturado;647999;Telha Policarbonato 183cm X 110cm Onda Alta Ajover;16660396;Telhas / Telhas de PVC;3.000000;16,00;47,99;12/03/2026;
176226;TOPA TUDO MOVEIS;tAA485517;016803357;446,08;18/03/2026;Reversa;boleto faturado;670697;GuardaRoupa Solteiro com Espelho 2 Portas de Correr e 2 Gavetas Peônia Yescasa Preto Prime TX;16743537;Móveis para Quarto / Guarda-Roupas;1.000000;72,20;72,20;13/03/2026;
176226;TOPA TUDO MOVEIS;tAA485517;016803357;446,08;18/03/2026;Reversa;boleto faturado;929703;Escrivaninha 100 Berlim 5 Gavetas 136cm Yescasa Naturale;16744615;Móveis para Escritório / Escrivaninhas para Escritório;2.000000;82,35;164,70;13/03/2026;
176226;TOPA TUDO MOVEIS;tAA485517;016803357;446,08;18/03/2026;Reversa;boleto faturado;818796;Armário Aéreo 2 Portas 80cm Arizona CabeCasa MadeiraOriginals;16756186;Móveis para Cozinha / Cozinha Compacta;1.000000;75,19;75,19;12/03/2026;
176226;TOPA TUDO MOVEIS;tAA485517;016803357;446,08;18/03/2026;Reversa;boleto faturado;818804;Armário Aéreo Porta Basculante 80cm Arizona CabeCasa MadeiraOriginals;16756186;Móveis para Cozinha / Cozinha Compacta;1.000000;54,57;54,57;12/03/2026;
176226;TOPA TUDO MOVEIS;tAA485517;016803357;446,08;18/03/2026;Reversa;boleto faturado;818830;Balcão 2 Portas 80cm sem Tampo Arizona CabeCasa MadeiraOriginals;16756186;Móveis para Cozinha / Balcões para Cozinha;1.000000;79,42;79,42;12/03/2026;
175964;SAFARI;tAA485539;016803366;1876,92;18/03/2026;Reversa;boleto faturado;980217;Guardaroupa Casal 6 Portas Reflecta com Pés e Led Imperatriz 100 Mdf;16639294;Móveis para Quarto / Guarda-Roupas;2.000000;232,00;464,00;17/03/2026;
175964;SAFARI;tAA485539;016803366;1876,92;18/03/2026;Reversa;boleto faturado;980289;Cômoda para Quarto 10 Gavetas Caribe;16745327;Móveis para Quarto / Cômodas para Quartos;1.000000;28,23;28,23;17/03/2026;
175964;SAFARI;tAA485539;016803366;1876,92;18/03/2026;Reversa;boleto faturado;550858;GuardaRoupa Casal 4 Espelhos 3 Portas de Correr 4 Gavetas Max Plus Espresso Móveis;16636624;Móveis para Quarto / Guarda-Roupas;1.000000;68,00;68,00;17/03/2026;
175964;SAFARI;tAA485539;016803366;1876,92;18/03/2026;Reversa;boleto faturado;550858;GuardaRoupa Casal 4 Espelhos 3 Portas de Correr 4 Gavetas Max Plus Espresso Móveis;16731411;Móveis para Quarto / Guarda-Roupas;2.000000;70,90;141,80;16/03/2026;
175964;SAFARI;tAA485539;016803366;1876,92;18/03/2026;Reversa;boleto faturado;980289;Cômoda para Quarto 10 Gavetas Caribe;16717300;Móveis para Quarto / Cômodas para Quartos;2.000000;24,80;49,60;16/03/2026;
175964;SAFARI;tAA485539;016803366;1876,92;18/03/2026;Reversa;boleto faturado;980217;Guardaroupa Casal 6 Portas Reflecta com Pés e Led Imperatriz 100 Mdf;16701255;Móveis para Quarto / Guarda-Roupas;1.000000;270,43;270,43;15/03/2026;
175964;SAFARI;tAA485539;016803366;1876,92;18/03/2026;Reversa;boleto faturado;980217;Guardaroupa Casal 6 Portas Reflecta com Pés e Led Imperatriz 100 Mdf;16743843;Móveis para Quarto / Guarda-Roupas;1.000000;310,59;310,59;15/03/2026;
175964;SAFARI;tAA485539;016803366;1876,92;18/03/2026;Reversa;boleto faturado;980217;Guardaroupa Casal 6 Portas Reflecta com Pés e Led Imperatriz 100 Mdf;16600716;Móveis para Quarto / Guarda-Roupas;1.000000;268,00;268,00;13/03/2026;
175964;SAFARI;tAA485539;016803366;1876,92;18/03/2026;Reversa;boleto faturado;895430;Beliche Family Adulto com Cama Casal Star Plus Casatema MadeiraOriginals;16719772;Móveis para Quarto / Camas;1.000000;160,72;160,72;12/03/2026;
175964;SAFARI;tAA485539;016803366;1876,92;18/03/2026;Reversa;boleto faturado;884472178;Folha Porta de Madeira Lisa 210cm X 80cm;16701134;Portas;5.000000;23,11;115,55;11/03/2026;
175964;SAFARI;tAA485521;016803359;302,40;18/03/2026;Reversa;boleto faturado;970408;Rack para TV até 60 Polegadas 140cm com Puxador e Pés em Madeira Maciça Buriti;16680388;Móveis para Sala de Estar / Racks / Rack para Sala de Estar;1.000000;36,80;36,80;17/03/2026;
175964;SAFARI;tAA485521;016803359;302,40;18/03/2026;Reversa;boleto faturado;981931;Guardaroupa 3 Portas de Correr 4 Gavetas;16720303;Móveis para Quarto / Guarda-Roupas;1.000000;144,99;144,99;17/03/2026;
175964;SAFARI;tAA485521;016803359;302,40;18/03/2026;Reversa;boleto faturado;403653740;Mesa de Cabeceira 3 Gavetas Baião Plus;16756212;Móveis para Quarto / Mesas de Cabeceira;1.000000;22,40;22,40;16/03/2026;
175964;SAFARI;tAA485521;016803359;302,40;18/03/2026;Reversa;boleto faturado;816633;Guarda Roupa Solteiro 4 Portas 2 Gavetas Alonzo 100 MDF;16720035;Móveis para Quarto / Guarda-Roupas;1.000000;74,16;74,16;12/03/2026;
175964;SAFARI;tAA485521;016803359;302,40;18/03/2026;Reversa;boleto faturado;526425519;Rack Suspenso para TV até 75 Polegadas 200cm 3 Portas MDF Off White Dior;16716646;Móveis para Sala de Estar / Racks / Rack para Sala de Estar;1.000000;24,05;24,05;12/03/2026;
176274;MOV CAMILO;tAA485511;016803354;247,45;18/03/2026;Reversa;boleto faturado;711781;Porta de Aço Laminada Mista Horizontal 215x65cm Minas Sul Mgm Abertura Esquerda;16709934;Portas;1.000000;70,00;70,00;17/03/2026;
176274;MOV CAMILO;tAA485511;016803354;247,45;18/03/2026;Reversa;boleto faturado;727410;Painel para TV até 65 Polegadas 1675cmx200cm LED Ripado 2 Portas Atena;16743472;Móveis para Sala de Estar / Painéis;1.000000;123,31;123,31;13/03/2026;
176274;MOV CAMILO;tAA485511;016803354;247,45;18/03/2026;Reversa;boleto faturado;880086;Gabinete de Banheiro Suspenso 80cm Cecília com 3 Portas e 1 Nicho com Cuba;16700413;Móveis para Banheiro / Gabinetes para Banheiro;1.000000;54,14;54,14;11/03/2026;
